Date,Cloudiness,Temperature,Wind Speed,Weather Code
2018-09-02,1,18.949999999999999,11,5
2018-09-03,2,21.012499999999999,13,21
2018-09-04,1,20.524999999999999,11,5
2018-09-05,2,20.287500000000001,11,0
2018-09-06,0,21.274999999999999,11,0
2018-09-07,7,17.475000000000001,12,61
2018-09-10,5,19.237500000000001,12,
2018-09-11,7,16.550000000000001,12,61
2018-09-12,7,14.300000000000001,11,61
2018-09-13,4,17.337499999999999,7,0
2018-09-14,3,17.112500000000001,9,
2018-09-21,6,14.957141999999999,16,61
2018-09-22,4,13.025,20,61
2018-09-23,6,11.65,6,61
2018-09-24,2,11.2875,17,21
2018-09-25,3,12.762499999999999,9,0
2018-09-26,7,14.237500000000001,16,61
2018-09-27,7,17.600000000000001,13,0
2018-09-28,1,12.862500000000001,15,21
2018-09-29,6,13.1,10,61
2018-09-30,5,13.9625,12,21
2018-10-01,5,11.1625,12,21
2018-10-02,6,10,18,61
2018-10-03,4,12.2875,18,21
2018-10-04,7,14.262499999999999,8,61
2018-10-05,0,18.112500000000001,8,5
2018-10-06,1,14.3375,6,10
2018-10-07,1,11.4,10,5
2018-10-08,5,13.0625,10,
2018-10-09,3,15.125,9,0
2018-10-10,0,17.100000000000001,6,10
2018-10-11,0,19.633333,7,0
2018-10-12,0,21.412500000000001,7,
2018-10-15,0,20.787500000000001,6,0
2018-10-16,7,19.0625,6,10
2018-10-17,2,20.837499999999999,5,5
2018-10-18,1,12.816666,12,5
2018-10-19,3,10.925000000000001,6,5
2018-10-22,2,11.1,14,0
2018-10-23,7,11.925000000000001,23,63
2018-10-24,4,10.357142,11,0
2018-10-25,6,11.125,19,21
2018-10-26,7,10.324999999999999,9,63
2018-10-27,7,5.8375000000000004,13,63
2018-10-28,2,5.5875000000000004,14,0
2018-10-29,7,7.3624999999999998,17,21
2018-10-30,7,10.637499999999999,11,20
2018-10-31,5,9.9000000000000004,10,0
2018-11-01,5,11.725,8,0
2018-11-02,6,10.675000000000001,12,61
2018-11-03,0,8.6999999999999993,5,10
2018-11-04,8,8.2249999999999996,5,10
2018-11-05,8,10.4125,6,10
2018-11-06,7,8.5374999999999996,5,45
2018-11-07,1,11.0875,4,28
2018-11-08,6,11.625,7,20
2018-11-09,7,9.3000000000000007,6,61
2018-11-10,7,11.425000000000001,8,61
2018-11-11,7,12.237500000000001,8,61
2018-11-12,7,10.5375,4,61
2018-11-13,7,10.324999999999999,9,61
2018-11-14,7,8.4375,7,10
2018-11-15,2,10.35,6,5
2018-11-16,0,8.2624999999999993,7,10
2018-11-17,0,5.375,10,10
2018-11-18,7,6.75,14,0
2018-11-19,6,5.7750000000000004,21,61
2018-11-20,7,4.7249999999999996,16,
2018-11-21,7,3.0499999999999998,12,0
2018-11-22,8,1.5125,9,21
2018-11-23,8,1.8875,6,10
2018-11-24,8,3.0249999999999999,4,10
2018-11-25,8,5.1624999999999996,12,53
2018-11-26,7,4.9500000000000002,12,61
2018-11-27,8,2.1625000000000001,3,
2018-11-28,3,1.5,10,5
2018-11-29,7,3.2999999999999998,10,61
2018-11-30,5,7.8375000000000004,8,
2018-12-01,7,7.1624999999999996,8,61
2018-12-02,7,8.1500000000000004,8,61
2018-12-03,7,10.824999999999999,12,61
2018-12-04,1,5.4428570000000001,14,21
2018-12-05,1,3.7374999999999998,6,0
2018-12-06,7,6.7249999999999996,7,61
2018-12-07,7,10.824999999999999,9,61
2018-12-08,8,7.4749999999999996,18,61
2018-12-09,7,6.9500000000000002,18,61
2018-12-10,5,4.9124999999999996,15,21
2018-12-11,6,4.6375000000000002,11,
2018-12-12,7,4.1749999999999998,12,21
2018-12-13,7,2.9249999999999998,10,61
2018-12-14,7,2.1749999999999998,12,22
2018-12-15,7,0.53749999999999998,7,
2018-12-16,7,0.20000000000000001,9,
2018-12-17,8,0.65000000000000002,6,20
2018-12-18,7,5.3125,6,21
2018-12-19,7,3.1749999999999998,9,61
2018-12-20,7,4.8875000000000002,4,53
2018-12-21,7,6.1124999999999998,9,61
2018-12-22,8,4.2999999999999998,4,
2018-12-23,7,6.4500000000000002,9,61
2018-12-24,7,2.5,10,22
2018-12-25,7,6.3624999999999998,16,
2018-12-26,7,7.9124999999999996,12,0
2018-12-27,7,7.125,12,20
2018-12-28,7,7.3125,11,61
2018-12-29,8,7.6749999999999998,10,61
2018-12-30,2,6.6749999999999998,16,
2018-12-31,7,7.3875000000000002,13,45
2019-01-01,6,6.2874999999999996,26,21
2019-01-02,0,3.9125000000000001,20,0
2019-01-03,2,0.72499999999999998,6,
2019-01-04,7,5.5499999999999998,15,61
2019-01-05,5,7.8499999999999996,8,21
2019-01-06,7,3.6499999999999999,7,61
2019-01-07,8,5.9375,8,55
2019-01-08,6,5.5,19,21
2019-01-09,7,3.1375000000000002,22,0
2019-01-10,7,1.3999999999999999,7,
2019-01-11,6,6.8624999999999998,15,61
2019-01-12,7,6.0875000000000004,13,61
2019-01-13,7,7.6875,20,61
2019-01-14,2,1.9375,18,5
2019-01-15,7,6.6624999999999996,18,61
2019-01-16,7,7.2125000000000004,14,61
2019-01-17,7,4.1875,15,61
2019-01-18,1,1.2625,7,0
2019-01-19,2,0.92500000000000004,4,49
2019-01-20,1,0.84999999999999998,4,10
2019-01-21,6,-0.42499999999999999,9,71
2019-01-22,5,0.13750000000000001,9,10
2019-01-23,4,-3.0750000000000002,7,10
2019-01-24,8,-4.8125,6,22
2019-01-25,8,-3.3875000000000002,6,71
2019-01-26,7,3.8374999999999999,7,61
2019-01-27,8,4.9375,7,61
2019-01-28,8,2.75,5,20
2019-01-29,6,1.575,7,68
2019-01-30,5,1.6000000000000001,10,
2019-01-31,7,1.3999999999999999,7,20
2019-02-01,7,-7.4999999999999997e-02,12,10
2019-02-02,8,1.7375,10,10
2019-02-03,1,2.5,9,0
2019-02-04,7,2.9500000000000002,12,
2019-02-05,7,4.6375000000000002,11,61
2019-02-06,7,3.6625000000000001,11,61
2019-02-07,7,6.0374999999999996,10,61
2019-02-08,7,6.5,11,61
2019-02-09,7,7.4000000000000004,18,61
2019-02-10,7,5.125,7,61
2019-02-11,2,5.9375,16,0
2019-02-12,4,5.2249999999999996,12,20
2019-02-13,8,7.5374999999999996,13,20
2019-02-14,3,7.4000000000000004,10,10
2019-02-15,0,11.3375,7,0
2019-02-16,0,10.425000000000001,12,5
2019-02-17,3,11.625,5,5
2019-02-18,0,11.725,7,0
2019-02-19,7,6.75,15,63
2019-02-20,7,7.3399999999999999,11,61
2019-02-21,8,7.6749999999999998,12,61
2019-02-22,4,4.125,11,0
2019-02-23,6,4.7750000000000004,6,
2019-02-24,0,9.6875,9,5
2019-02-25,0,9.8125,9,21
2019-02-26,0,10.85,7,5
2019-02-27,1,13.4125,10,5
2019-02-28,5,7.8875000000000002,11,21
2019-03-01,7,5.6375000000000002,8,
2019-03-02,7,5.4000000000000004,7,
2019-03-03,6,8.9749999999999996,13,61
2019-03-04,6,7.5374999999999996,20,61
2019-03-05,5,6.8875000000000002,17,61
2019-03-06,7,6.7625000000000002,9,61
2019-03-07,6,9.6500000000000004,19,61
2019-03-08,5,6.8875000000000002,26,61
2019-03-09,6,6.3499999999999996,22,63
2019-03-10,6,6.8875000000000002,10,21
2019-03-11,5,4.0750000000000002,6,61
2019-03-12,6,5.4249999999999998,13,61
2019-03-13,7,5.7999999999999998,15,63
2019-03-14,7,5.5625,12,61
2019-03-15,7,7.4874999999999998,25,61
2019-03-16,7,5.5875000000000004,11,61
2019-03-17,5,7.4000000000000004,20,21
2019-03-18,5,6.3250000000000002,21,61
2019-03-19,3,7.0125000000000002,11,5
2019-03-20,8,8.2874999999999996,12,53
2019-03-21,8,10.225,14,10
2019-03-22,7,9.6999999999999993,6,20
2019-03-23,6,10.262499999999999,15,10
2019-03-24,4,7.6624999999999996,12,0
2019-03-25,4,7.3375000000000004,17,21
2019-03-26,7,7.8375000000000004,16,21
2019-03-27,8,8.375,14,61
2019-03-28,8,10.699999999999999,9,
2019-03-29,5,12.112500000000001,11,21
2019-03-30,1,15.5,11,5
2019-03-31,0,7.6624999999999996,13,5
2019-04-01,0,8.0500000000000007,13,5
2019-04-02,0,11.685714000000001,10,5
2019-04-03,7,9.875,9,63
2019-04-05,2,12.0625,10,5
2019-04-06,0,12.762499999999999,10,10
2019-04-07,0,12.8375,8,5
2019-04-08,1,9.1125000000000007,16,5
2019-04-09,1,6.6624999999999996,15,5
2019-04-10,0,6.2750000000000004,14,5
2019-04-11,7,5.3375000000000004,12,22
2019-04-12,5,5.2125000000000004,11,22
2019-04-13,7,3.4750000000000001,16,68
2019-04-14,7,5.9375,16,61
2019-04-15,2,7.3499999999999996,14,5
2019-04-16,0,8.4375,15,5
2019-04-17,0,11.6625,14,5
2019-04-18,0,13.012499999999999,14,5
2019-04-19,0,14.1,12,5
2019-04-20,0,13.125,8,
2019-04-21,0,16.8125,10,
2019-04-22,0,15.775,16,5
2019-04-23,0,14.225,19,5
2019-04-24,2,17.649999999999999,10,21
2019-04-25,0,19.612500000000001,7,
2019-04-26,7,14.975,16,95
2019-04-27,5,16.212499999999999,13,0
2019-04-28,7,9.8499999999999996,10,61
2019-04-29,3,13.612500000000001,12,10
2019-04-30,6,17.649999999999999,11,0
2019-05-01,7,9.2624999999999993,15,20
2019-05-02,7,8.9499999999999993,16,61
2019-05-03,6,8.7624999999999993,18,21
2019-05-04,5,7.2999999999999998,15,61
2019-05-05,5,10.6875,15,
2019-05-06,3,9.1624999999999996,18,61
2019-05-07,3,9.6624999999999996,14,21
2019-05-08,6,12.8125,8,61
2019-05-09,6,15,7,61
2019-05-10,7,10.4625,11,61
2019-05-11,1,11.525,9,
2019-05-12,1,13.012499999999999,16,5
2019-05-13,1,12.7125,11,5
2019-05-14,7,12.3375,9,
2019-05-15,2,13.9,11,
2019-05-16,7,12.475,15,61
2019-05-17,7,11.949999999999999,11,10
2019-05-18,3,16.487500000000001,13,5
2019-05-19,4,14.237500000000001,12,10
2019-05-20,3,16.8125,9,28
2019-05-21,7,16.425000000000001,10,61
2019-05-22,6,12.1,15,61
2019-05-23,5,18.237500000000001,10,0
2019-05-24,2,18.412500000000001,17,0
2019-05-25,7,13.5375,14,
2019-05-26,7,13.625,10,61
2019-05-27,6,15.262499999999999,13,
2019-05-28,6,13.1625,12,
2019-05-29,3,13.362500000000001,8,0
2019-05-30,7,14.012499999999999,9,61
2019-05-31,7,18.850000000000001,14,
2019-06-01,6,19.5625,15,0
2019-06-02,2,24.350000000000001,8,
2019-06-03,6,22.225000000000001,12,21
2019-06-04,7,16.0625,10,61
2019-06-05,5,22.912500000000001,11,
2019-06-06,6,19.5,13,61
2019-06-07,1,17.449999999999999,10,
2019-06-08,7,16.237500000000001,13,61
2019-06-09,5,18.649999999999999,10,
2019-06-10,7,16.125,14,61
2019-06-11,6,18.137499999999999,6,95
2019-06-12,7,16.662500000000001,10,95
2019-06-13,0,22.175000000000001,11,
2019-06-14,5,22.899999999999999,9,95
2019-06-15,7,18.212499999999999,12,95
2019-06-16,6,20.387499999999999,8,0
2019-06-17,3,21.875,9,
2019-06-18,5,25.112500000000001,6,95
2019-06-19,3,25.949999999999999,8,17
2019-06-20,6,19.274999999999999,8,21
2019-06-21,6,18.162500000000001,11,
2019-06-22,6,17.024999999999999,9,5
2019-06-23,1,20.375,12,5
2019-06-24,6,21.875,13,
2019-06-25,3,28.774999999999999,7,
2019-06-26,0,26.037500000000001,16,5
2019-06-27,6,17.175000000000001,14,
2019-06-28,1,20.225000000000001,7,
2019-06-29,0,24.037500000000001,8,0
2019-06-30,0,27.337499999999999,19,5
2019-07-01,5,20.25,20,0
2019-07-02,6,15.1875,18,21
2019-07-03,5,16.5,13,21
2019-07-04,7,15.9625,15,61
2019-07-05,7,15.737500000000001,13,61
2019-07-06,7,15.9125,17,61
2019-07-07,7,14.4625,16,
2019-07-08,7,16.012499999999999,15,61
2019-07-09,7,16.625,13,20
2019-07-10,1,19.212499999999999,11,
2019-07-11,7,17.612500000000001,6,53
2019-07-12,7,18.475000000000001,7,61
2019-07-13,7,19.899999999999999,12,20
2019-07-14,8,15.362500000000001,9,20
2019-07-15,7,15.5875,16,
2019-07-16,5,19.112500000000001,14,0
2019-07-17,4,17.537500000000001,6,0
2019-07-18,6,21.25,8,0
2019-07-19,6,21.087499999999999,11,21
2019-07-20,7,24.350000000000001,14,95
2019-07-21,8,18.899999999999999,16,21
2019-07-22,7,16.637499999999999,5,61
2019-07-23,0,26.100000000000001,9,0
2019-07-24,0,27.6875,10,0
2019-07-25,6,29.725000000000001,11,
2019-07-26,0,26.925000000000001,14,5
2019-07-27,4,23.537500000000001,21,5
2019-07-28,3,23.350000000000001,14,5
2019-07-29,6,25.25,7,61
2019-07-30,7,20.737500000000001,8,61
2019-07-31,6,20.449999999999999,7,61
2019-08-01,5,21.0625,9,61
